"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Hennepin County, MN"	"27053"	"2015"	"2015"	"Mar., 2015"	"2015/03"	18	Not Applicable	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2015"	"2015"	"Apr., 2015"	"2015/04"	11	Not Applicable	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2015"	"2015"	"May, 2015"	"2015/05"	13	Not Applicable	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2015"	"2015"	"Jul., 2015"	"2015/07"	16	Not Applicable	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2015"	"2015"	"Aug., 2015"	"2015/08"	14	Not Applicable	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2015"	"2015"	"Sep., 2015"	"2015/09"	15	Not Applicable	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2015"	"2015"	"Oct., 2015"	"2015/10"	14	Not Applicable	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2015"	"2015"	"Nov., 2015"	"2015/11"	11	Not Applicable	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2016"	"2016"	"Jan., 2016"	"2016/01"	10	Not Applicable	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2016"	"2016"	"Feb., 2016"	"2016/02"	12	Not Applicable	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2016"	"2016"	"Mar., 2016"	"2016/03"	16	Not Applicable	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2016"	"2016"	"Apr., 2016"	"2016/04"	13	Not Applicable	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2016"	"2016"	"May, 2016"	"2016/05"	13	Not Applicable	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2016"	"2016"	"Jun., 2016"	"2016/06"	14	Not Applicable	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2016"	"2016"	"Aug., 2016"	"2016/08"	13	Not Applicable	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2016"	"2016"	"Oct., 2016"	"2016/10"	11	Not Applicable	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2016"	"2016"	"Nov., 2016"	"2016/11"	10	Not Applicable	Not Applicable	Not Applicable
	"Ramsey County, MN"	"27123"	"2014"	"2014"	"Nov., 2014"	"2014/11"	10	Not Applicable	Not Applicable	Not Applicable
	"Ramsey County, MN"	"27123"	"2015"	"2015"	"Apr., 2015"	"2015/04"	10	Not Applicable	Not Applicable	Not Applicable
	"Jackson County, MO"	"29095"	"2014"	"2014"	"Jan., 2014"	"2014/01"	12	Not Applicable	Not Applicable	Not Applicable
	"Jackson County, MO"	"29095"	"2014"	"2014"	"Feb., 2014"	"2014/02"	11	Not Applicable	Not Applicable	Not Applicable
	"Jackson County, MO"	"29095"	"2014"	"2014"	"Apr., 2014"	"2014/04"	10	Not Applicable	Not Applicable	Not Applicable
	"Jackson County, MO"	"29095"	"2014"	"2014"	"Jul., 2014"	"2014/07"	13	Not Applicable	Not Applicable	Not Applicable
	"Jackson County, MO"	"29095"	"2015"	"2015"	"Jan., 2015"	"2015/01"	10	Not Applicable	Not Applicable	Not Applicable
	"Jackson County, MO"	"29095"	"2015"	"2015"	"Mar., 2015"	"2015/03"	14	Not Applicable	Not Applicable	Not Applicable
	"Jackson County, MO"	"29095"	"2015"	"2015"	"Apr., 2015"	"2015/04"	13	Not Applicable	Not Applicable	Not Applicable
	"Jackson County, MO"	"29095"	"2015"	"2015"	"Sep., 2015"	"2015/09"	10	Not Applicable	Not Applicable	Not Applicable
	"Jackson County, MO"	"29095"	"2015"	"2015"	"Oct., 2015"	"2015/10"	12	Not Applicable	Not Applicable	Not Applicable
	"Jackson County, MO"	"29095"	"2015"	"2015"	"Dec., 2015"	"2015/12"	14	Not Applicable	Not Applicable	Not Applicable
	"Jackson County, MO"	"29095"	"2016"	"2016"	"Feb., 2016"	"2016/02"	11	Not Applicable	Not Applicable	Not Applicable
	"Jackson County, MO"	"29095"	"2016"	"2016"	"Mar., 2016"	"2016/03"	13	Not Applicable	Not Applicable	Not Applicable
	"Jackson County, MO"	"29095"	"2016"	"2016"	"Apr., 2016"	"2016/04"	10	Not Applicable	Not Applicable	Not Applicable
	"Jackson County, MO"	"29095"	"2016"	"2016"	"Jun., 2016"	"2016/06"	15	Not Applicable	Not Applicable	Not Applicable
	"Jackson County, MO"	"29095"	"2016"	"2016"	"Jul., 2016"	"2016/07"	12	Not Applicable	Not Applicable	Not Applicable
	"Jackson County, MO"	"29095"	"2016"	"2016"	"Aug., 2016"	"2016/08"	10	Not Applicable	Not Applicable	Not Applicable
	"Jackson County, MO"	"29095"	"2016"	"2016"	"Sep., 2016"	"2016/09"	13	Not Applicable	Not Applicable	Not Applicable
	"Jackson County, MO"	"29095"	"2016"	"2016"	"Nov., 2016"	"2016/11"	17	Not Applicable	Not Applicable	Not Applicable
	"Jefferson County, MO"	"29099"	"2016"	"2016"	"Oct., 2016"	"2016/10"	10	Not Applicable	Not Applicable	Not Applicable
	"St. Charles County, MO"	"29183"	"2015"	"2015"	"Oct., 2015"	"2015/10"	10	Not Applicable	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2014"	"2014"	"Jan., 2014"	"2014/01"	14	Not Applicable	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2014"	"2014"	"Feb., 2014"	"2014/02"	14	Not Applicable	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2014"	"2014"	"Mar., 2014"	"2014/03"	13	Not Applicable	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2014"	"2014"	"Apr., 2014"	"2014/04"	19	Not Applicable	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2014"	"2014"	"Jul., 2014"	"2014/07"	13	Not Applicable	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2014"	"2014"	"Aug., 2014"	"2014/08"	21	Not Applicable	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2014"	"2014"	"Sep., 2014"	"2014/09"	13	Not Applicable	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2014"	"2014"	"Oct., 2014"	"2014/10"	15	Not Applicable	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2014"	"2014"	"Dec., 2014"	"2014/12"	11	Not Applicable	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2015"	"2015"	"Jan., 2015"	"2015/01"	13	Not Applicable	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2015"	"2015"	"Feb., 2015"	"2015/02"	10	Not Applicable	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2015"	"2015"	"Mar., 2015"	"2015/03"	10	Not Applicable	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2015"	"2015"	"Apr., 2015"	"2015/04"	11	Not Applicable	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2015"	"2015"	"Jun., 2015"	"2015/06"	12	Not Applicable	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2015"	"2015"	"Jul., 2015"	"2015/07"	10	Not Applicable	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2015"	"2015"	"Aug., 2015"	"2015/08"	17	Not Applicable	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2015"	"2015"	"Sep., 2015"	"2015/09"	10	Not Applicable	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2015"	"2015"	"Oct., 2015"	"2015/10"	13	Not Applicable	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2015"	"2015"	"Nov., 2015"	"2015/11"	13	Not Applicable	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2016"	"2016"	"Jan., 2016"	"2016/01"	12	Not Applicable	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2016"	"2016"	"Feb., 2016"	"2016/02"	12	Not Applicable	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2016"	"2016"	"Mar., 2016"	"2016/03"	11	Not Applicable	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2016"	"2016"	"Jun., 2016"	"2016/06"	10	Not Applicable	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2016"	"2016"	"Jul., 2016"	"2016/07"	20	Not Applicable	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2016"	"2016"	"Dec., 2016"	"2016/12"	19	Not Applicable	Not Applicable	Not Applicable
	"Douglas County, NE"	"31055"	"2014"	"2014"	"Aug., 2014"	"2014/08"	10	Not Applicable	Not Applicable	Not Applicable
	"Douglas County, NE"	"31055"	"2015"	"2015"	"Jan., 2015"	"2015/01"	10	Not Applicable	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2014"	"2014"	"Jan., 2014"	"2014/01"	31	Not Applicable	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2014"	"2014"	"Feb., 2014"	"2014/02"	19	Not Applicable	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2014"	"2014"	"Mar., 2014"	"2014/03"	25	Not Applicable	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2014"	"2014"	"Apr., 2014"	"2014/04"	27	Not Applicable	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2014"	"2014"	"May, 2014"	"2014/05"	39	Not Applicable	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2014"	"2014"	"Jun., 2014"	"2014/06"	26	Not Applicable	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2014"	"2014"	"Jul., 2014"	"2014/07"	27	Not Applicable	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2014"	"2014"	"Aug., 2014"	"2014/08"	42	Not Applicable	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2014"	"2014"	"Sep., 2014"	"2014/09"	37	Not Applicable	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2014"	"2014"	"Oct., 2014"	"2014/10"	40	Not Applicable	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2014"	"2014"	"Nov., 2014"	"2014/11"	27	Not Applicable	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2014"	"2014"	"Dec., 2014"	"2014/12"	29	Not Applicable	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2015"	"2015"	"Jan., 2015"	"2015/01"	29	Not Applicable	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2015"	"2015"	"Feb., 2015"	"2015/02"	35	Not Applicable	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2015"	"2015"	"Mar., 2015"	"2015/03"	35	Not Applicable	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2015"	"2015"	"Apr., 2015"	"2015/04"	35	Not Applicable	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2015"	"2015"	"May, 2015"	"2015/05"	40	Not Applicable	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2015"	"2015"	"Jun., 2015"	"2015/06"	23	Not Applicable	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2015"	"2015"	"Jul., 2015"	"2015/07"	36	Not Applicable	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2015"	"2015"	"Aug., 2015"	"2015/08"	27	Not Applicable	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2015"	"2015"	"Sep., 2015"	"2015/09"	30	Not Applicable	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2015"	"2015"	"Oct., 2015"	"2015/10"	32	Not Applicable	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2015"	"2015"	"Nov., 2015"	"2015/11"	34	Not Applicable	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2015"	"2015"	"Dec., 2015"	"2015/12"	18	Not Applicable	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2016"	"2016"	"Jan., 2016"	"2016/01"	29	Not Applicable	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2016"	"2016"	"Feb., 2016"	"2016/02"	34	Not Applicable	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2016"	"2016"	"Mar., 2016"	"2016/03"	34	Not Applicable	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2016"	"2016"	"Apr., 2016"	"2016/04"	30	Not Applicable	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2016"	"2016"	"May, 2016"	"2016/05"	36	Not Applicable	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2016"	"2016"	"Jun., 2016"	"2016/06"	41	Not Applicable	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2016"	"2016"	"Jul., 2016"	"2016/07"	47	Not Applicable	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2016"	"2016"	"Aug., 2016"	"2016/08"	37	Not Applicable	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2016"	"2016"	"Sep., 2016"	"2016/09"	34	Not Applicable	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2016"	"2016"	"Oct., 2016"	"2016/10"	30	Not Applicable	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2016"	"2016"	"Nov., 2016"	"2016/11"	32	Not Applicable	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2016"	"2016"	"Dec., 2016"	"2016/12"	35	Not Applicable	Not Applicable	Not Applicable
	"Washoe County, NV"	"32031"	"2014"	"2014"	"Jan., 2014"	"2014/01"	10	Not Applicable	Not Applicable	Not Applicable
	"Washoe County, NV"	"32031"	"2014"	"2014"	"Feb., 2014"	"2014/02"	11	Not Applicable	Not Applicable	Not Applicable
	"Washoe County, NV"	"32031"	"2014"	"2014"	"Nov., 2014"	"2014/11"	10	Not Applicable	Not Applicable	Not Applicable
	"Washoe County, NV"	"32031"	"2015"	"2015"	"Feb., 2015"	"2015/02"	11	Not Applicable	Not Applicable	Not Applicable
	"Washoe County, NV"	"32031"	"2015"	"2015"	"Mar., 2015"	"2015/03"	13	Not Applicable	Not Applicable	Not Applicable
	"Washoe County, NV"	"32031"	"2015"	"2015"	"May, 2015"	"2015/05"	12	Not Applicable	Not Applicable	Not Applicable
	"Washoe County, NV"	"32031"	"2015"	"2015"	"Sep., 2015"	"2015/09"	13	Not Applicable	Not Applicable	Not Applicable
	"Washoe County, NV"	"32031"	"2016"	"2016"	"Feb., 2016"	"2016/02"	18	Not Applicable	Not Applicable	Not Applicable
	"Washoe County, NV"	"32031"	"2016"	"2016"	"Apr., 2016"	"2016/04"	17	Not Applicable	Not Applicable	Not Applicable
	"Washoe County, NV"	"32031"	"2016"	"2016"	"May, 2016"	"2016/05"	10	Not Applicable	Not Applicable	Not Applicable
	"Washoe County, NV"	"32031"	"2016"	"2016"	"Jul., 2016"	"2016/07"	13	Not Applicable	Not Applicable	Not Applicable
	"Washoe County, NV"	"32031"	"2016"	"2016"	"Aug., 2016"	"2016/08"	14	Not Applicable	Not Applicable	Not Applicable
	"Washoe County, NV"	"32031"	"2016"	"2016"	"Oct., 2016"	"2016/10"	12	Not Applicable	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"2014"	"2014"	"Sep., 2014"	"2014/09"	13	Not Applicable	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"2014"	"2014"	"Oct., 2014"	"2014/10"	11	Not Applicable	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"2014"	"2014"	"Nov., 2014"	"2014/11"	14	Not Applicable	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"2016"	"2016"	"Aug., 2016"	"2016/08"	10	Not Applicable	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"2016"	"2016"	"Sep., 2016"	"2016/09"	13	Not Applicable	Not Applicable	Not Applicable
	"Bergen County, NJ"	"34003"	"2014"	"2014"	"May, 2014"	"2014/05"	12	Not Applicable	Not Applicable	Not Applicable
	"Camden County, NJ"	"34007"	"2015"	"2015"	"Jan., 2015"	"2015/01"	10	Not Applicable	Not Applicable	Not Applicable
	"Hudson County, NJ"	"34017"	"2014"	"2014"	"Mar., 2014"	"2014/03"	10	Not Applicable	Not Applicable	Not Applicable
	"Middlesex County, NJ"	"34023"	"2014"	"2014"	"May, 2014"	"2014/05"	10	Not Applicable	Not Applicable	Not Applicable
	"Monmouth County, NJ"	"34025"	"2015"	"2015"	"Mar., 2015"	"2015/03"	11	Not Applicable	Not Applicable	Not Applicable
	"Monmouth County, NJ"	"34025"	"2016"	"2016"	"May, 2016"	"2016/05"	10	Not Applicable	Not Applicable	Not Applicable
	"Monmouth County, NJ"	"34025"	"2016"	"2016"	"Aug., 2016"	"2016/08"	10	Not Applicable	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2014"	"2014"	"Oct., 2014"	"2014/10"	11	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2014"	"2014"	"Jan., 2014"	"2014/01"	13	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2014"	"2014"	"Mar., 2014"	"2014/03"	11	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2014"	"2014"	"Apr., 2014"	"2014/04"	10	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2014"	"2014"	"May, 2014"	"2014/05"	12	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2014"	"2014"	"Jun., 2014"	"2014/06"	13	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2014"	"2014"	"Jul., 2014"	"2014/07"	11	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2014"	"2014"	"Aug., 2014"	"2014/08"	16	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2014"	"2014"	"Sep., 2014"	"2014/09"	13	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2014"	"2014"	"Nov., 2014"	"2014/11"	13	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2015"	"2015"	"Jan., 2015"	"2015/01"	13	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2015"	"2015"	"Feb., 2015"	"2015/02"	12	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2015"	"2015"	"Mar., 2015"	"2015/03"	11	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2015"	"2015"	"Apr., 2015"	"2015/04"	10	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2015"	"2015"	"May, 2015"	"2015/05"	12	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2015"	"2015"	"Jun., 2015"	"2015/06"	20	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2015"	"2015"	"Jul., 2015"	"2015/07"	19	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2015"	"2015"	"Sep., 2015"	"2015/09"	15	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2015"	"2015"	"Oct., 2015"	"2015/10"	13	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2015"	"2015"	"Nov., 2015"	"2015/11"	10	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2015"	"2015"	"Dec., 2015"	"2015/12"	11	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2016"	"2016"	"Feb., 2016"	"2016/02"	12	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2016"	"2016"	"Mar., 2016"	"2016/03"	13	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2016"	"2016"	"May, 2016"	"2016/05"	11	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2016"	"2016"	"Jun., 2016"	"2016/06"	18	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2016"	"2016"	"Jul., 2016"	"2016/07"	14	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2016"	"2016"	"Aug., 2016"	"2016/08"	14	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2016"	"2016"	"Sep., 2016"	"2016/09"	11	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2016"	"2016"	"Nov., 2016"	"2016/11"	12	Not Applicable	Not Applicable	Not Applicable
	"Bronx County, NY"	"36005"	"2014"	"2014"	"Aug., 2014"	"2014/08"	13	Not Applicable	Not Applicable	Not Applicable
	"Bronx County, NY"	"36005"	"2015"	"2015"	"Nov., 2015"	"2015/11"	12	Not Applicable	Not Applicable	Not Applicable
	"Bronx County, NY"	"36005"	"2016"	"2016"	"Feb., 2016"	"2016/02"	13	Not Applicable	Not Applicable	Not Applicable
	"Bronx County, NY"	"36005"	"2016"	"2016"	"Mar., 2016"	"2016/03"	13	Not Applicable	Not Applicable	Not Applicable
	"Erie County, NY"	"36029"	"2014"	"2014"	"Apr., 2014"	"2014/04"	10	Not Applicable	Not Applicable	Not Applicable
	"Erie County, NY"	"36029"	"2014"	"2014"	"Jun., 2014"	"2014/06"	12	Not Applicable	Not Applicable	Not Applicable
	"Erie County, NY"	"36029"	"2014"	"2014"	"Aug., 2014"	"2014/08"	12	Not Applicable	Not Applicable	Not Applicable
	"Erie County, NY"	"36029"	"2014"	"2014"	"Sep., 2014"	"2014/09"	12	Not Applicable	Not Applicable	Not Applicable
	"Erie County, NY"	"36029"	"2014"	"2014"	"Oct., 2014"	"2014/10"	13	Not Applicable	Not Applicable	Not Applicable
	"Erie County, NY"	"36029"	"2014"	"2014"	"Nov., 2014"	"2014/11"	10	Not Applicable	Not Applicable	Not Applicable
	"Erie County, NY"	"36029"	"2014"	"2014"	"Dec., 2014"	"2014/12"	11	Not Applicable	Not Applicable	Not Applicable
	"Erie County, NY"	"36029"	"2015"	"2015"	"Mar., 2015"	"2015/03"	11	Not Applicable	Not Applicable	Not Applicable
	"Erie County, NY"	"36029"	"2015"	"2015"	"Apr., 2015"	"2015/04"	11	Not Applicable	Not Applicable	Not Applicable
	"Erie County, NY"	"36029"	"2015"	"2015"	"Jun., 2015"	"2015/06"	11	Not Applicable	Not Applicable	Not Applicable
	"Erie County, NY"	"36029"	"2015"	"2015"	"Sep., 2015"	"2015/09"	11	Not Applicable	Not Applicable	Not Applicable
	"Erie County, NY"	"36029"	"2015"	"2015"	"Dec., 2015"	"2015/12"	11	Not Applicable	Not Applicable	Not Applicable
	"Erie County, NY"	"36029"	"2016"	"2016"	"Jan., 2016"	"2016/01"	12	Not Applicable	Not Applicable	Not Applicable
	"Erie County, NY"	"36029"	"2016"	"2016"	"Jun., 2016"	"2016/06"	11	Not Applicable	Not Applicable	Not Applicable
	"Erie County, NY"	"36029"	"2016"	"2016"	"Jul., 2016"	"2016/07"	12	Not Applicable	Not Applicable	Not Applicable
	"Erie County, NY"	"36029"	"2016"	"2016"	"Sep., 2016"	"2016/09"	10	Not Applicable	Not Applicable	Not Applicable
	"Erie County, NY"	"36029"	"2016"	"2016"	"Dec., 2016"	"2016/12"	12	Not Applicable	Not Applicable	Not Applicable
	"Kings County, NY"	"36047"	"2014"	"2014"	"Jan., 2014"	"2014/01"	11	Not Applicable	Not Applicable	Not Applicable
	"Kings County, NY"	"36047"	"2014"	"2014"	"Mar., 2014"	"2014/03"	16	Not Applicable	Not Applicable	Not Applicable
	"Kings County, NY"	"36047"	"2014"	"2014"	"Apr., 2014"	"2014/04"	17	Not Applicable	Not Applicable	Not Applicable
	"Kings County, NY"	"36047"	"2014"	"2014"	"May, 2014"	"2014/05"	15	Not Applicable	Not Applicable	Not Applicable
	"Kings County, NY"	"36047"	"2014"	"2014"	"Jun., 2014"	"2014/06"	12	Not Applicable	Not Applicable	Not Applicable
	"Kings County, NY"	"36047"	"2014"	"2014"	"Aug., 2014"	"2014/08"	14	Not Applicable	Not Applicable	Not Applicable
	"Kings County, NY"	"36047"	"2014"	"2014"	"Oct., 2014"	"2014/10"	13	Not Applicable	Not Applicable	Not Applicable
	"Kings County, NY"	"36047"	"2014"	"2014"	"Dec., 2014"	"2014/12"	12	Not Applicable	Not Applicable	Not Applicable
