"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Lee County, FL"	"12071"	"2012"	"2012"	"May, 2012"	"2012/05"	12	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"2012"	"2012"	"Jun., 2012"	"2012/06"	15	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"2012"	"2012"	"Aug., 2012"	"2012/08"	12	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"2013"	"2013"	"Feb., 2013"	"2013/02"	12	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"2013"	"2013"	"Mar., 2013"	"2013/03"	11	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"2013"	"2013"	"Apr., 2013"	"2013/04"	10	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"2013"	"2013"	"May, 2013"	"2013/05"	11	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"2013"	"2013"	"Aug., 2013"	"2013/08"	12	Not Applicable	Not Applicable
	"Manatee County, FL"	"12081"	"2012"	"2012"	"Sep., 2012"	"2012/09"	10	Not Applicable	Not Applicable
	"Manatee County, FL"	"12081"	"2013"	"2013"	"Jan., 2013"	"2013/01"	10	Not Applicable	Not Applicable
	"Marion County, FL"	"12083"	"2013"	"2013"	"Nov., 2013"	"2013/11"	10	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2010"	"2010"	"Jan., 2010"	"2010/01"	19	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2010"	"2010"	"Feb., 2010"	"2010/02"	19	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2010"	"2010"	"Mar., 2010"	"2010/03"	14	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2010"	"2010"	"Apr., 2010"	"2010/04"	18	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2010"	"2010"	"May, 2010"	"2010/05"	19	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2010"	"2010"	"Jun., 2010"	"2010/06"	20	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2010"	"2010"	"Jul., 2010"	"2010/07"	17	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2010"	"2010"	"Aug., 2010"	"2010/08"	21	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2010"	"2010"	"Sep., 2010"	"2010/09"	12	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2010"	"2010"	"Oct., 2010"	"2010/10"	22	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2010"	"2010"	"Nov., 2010"	"2010/11"	21	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2010"	"2010"	"Dec., 2010"	"2010/12"	18	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2011"	"2011"	"Jan., 2011"	"2011/01"	18	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2011"	"2011"	"Feb., 2011"	"2011/02"	19	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2011"	"2011"	"Mar., 2011"	"2011/03"	31	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2011"	"2011"	"Jun., 2011"	"2011/06"	16	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2011"	"2011"	"Jul., 2011"	"2011/07"	20	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2011"	"2011"	"Aug., 2011"	"2011/08"	17	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2011"	"2011"	"Sep., 2011"	"2011/09"	16	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2011"	"2011"	"Oct., 2011"	"2011/10"	19	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2011"	"2011"	"Nov., 2011"	"2011/11"	19	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2011"	"2011"	"Dec., 2011"	"2011/12"	20	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2012"	"2012"	"Jan., 2012"	"2012/01"	18	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2012"	"2012"	"Feb., 2012"	"2012/02"	18	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2012"	"2012"	"Mar., 2012"	"2012/03"	18	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2012"	"2012"	"Apr., 2012"	"2012/04"	21	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2012"	"2012"	"May, 2012"	"2012/05"	27	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2012"	"2012"	"Jun., 2012"	"2012/06"	14	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2012"	"2012"	"Jul., 2012"	"2012/07"	23	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2012"	"2012"	"Aug., 2012"	"2012/08"	23	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2012"	"2012"	"Sep., 2012"	"2012/09"	17	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2012"	"2012"	"Oct., 2012"	"2012/10"	19	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2012"	"2012"	"Nov., 2012"	"2012/11"	16	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2012"	"2012"	"Dec., 2012"	"2012/12"	22	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2013"	"2013"	"Jan., 2013"	"2013/01"	27	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2013"	"2013"	"Feb., 2013"	"2013/02"	17	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2013"	"2013"	"Mar., 2013"	"2013/03"	17	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2013"	"2013"	"Apr., 2013"	"2013/04"	18	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2013"	"2013"	"May, 2013"	"2013/05"	21	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2013"	"2013"	"Jun., 2013"	"2013/06"	25	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2013"	"2013"	"Jul., 2013"	"2013/07"	15	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2013"	"2013"	"Aug., 2013"	"2013/08"	15	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2013"	"2013"	"Sep., 2013"	"2013/09"	16	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2013"	"2013"	"Oct., 2013"	"2013/10"	24	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2013"	"2013"	"Nov., 2013"	"2013/11"	16	Not Applicable	Not Applicable
	"Miami-Dade County, FL"	"12086"	"2013"	"2013"	"Dec., 2013"	"2013/12"	11	Not Applicable	Not Applicable
	"Orange County, FL"	"12095"	"2010"	"2010"	"Jan., 2010"	"2010/01"	14	Not Applicable	Not Applicable
	"Orange County, FL"	"12095"	"2010"	"2010"	"Feb., 2010"	"2010/02"	10	Not Applicable	Not Applicable
	"Orange County, FL"	"12095"	"2010"	"2010"	"Mar., 2010"	"2010/03"	12	Not Applicable	Not Applicable
	"Orange County, FL"	"12095"	"2010"	"2010"	"Jun., 2010"	"2010/06"	11	Not Applicable	Not Applicable
	"Orange County, FL"	"12095"	"2010"	"2010"	"Jul., 2010"	"2010/07"	11	Not Applicable	Not Applicable
	"Orange County, FL"	"12095"	"2010"	"2010"	"Aug., 2010"	"2010/08"	11	Not Applicable	Not Applicable
	"Orange County, FL"	"12095"	"2010"	"2010"	"Sep., 2010"	"2010/09"	10	Not Applicable	Not Applicable
	"Orange County, FL"	"12095"	"2010"	"2010"	"Dec., 2010"	"2010/12"	14	Not Applicable	Not Applicable
	"Orange County, FL"	"12095"	"2011"	"2011"	"May, 2011"	"2011/05"	13	Not Applicable	Not Applicable
	"Orange County, FL"	"12095"	"2011"	"2011"	"Jun., 2011"	"2011/06"	11	Not Applicable	Not Applicable
	"Orange County, FL"	"12095"	"2011"	"2011"	"Jul., 2011"	"2011/07"	16	Not Applicable	Not Applicable
	"Orange County, FL"	"12095"	"2011"	"2011"	"Aug., 2011"	"2011/08"	11	Not Applicable	Not Applicable
	"Orange County, FL"	"12095"	"2012"	"2012"	"Jan., 2012"	"2012/01"	11	Not Applicable	Not Applicable
	"Orange County, FL"	"12095"	"2012"	"2012"	"Feb., 2012"	"2012/02"	11	Not Applicable	Not Applicable
	"Orange County, FL"	"12095"	"2012"	"2012"	"Mar., 2012"	"2012/03"	10	Not Applicable	Not Applicable
	"Orange County, FL"	"12095"	"2012"	"2012"	"Apr., 2012"	"2012/04"	15	Not Applicable	Not Applicable
	"Orange County, FL"	"12095"	"2012"	"2012"	"May, 2012"	"2012/05"	11	Not Applicable	Not Applicable
	"Orange County, FL"	"12095"	"2012"	"2012"	"Jun., 2012"	"2012/06"	14	Not Applicable	Not Applicable
	"Orange County, FL"	"12095"	"2012"	"2012"	"Jul., 2012"	"2012/07"	15	Not Applicable	Not Applicable
	"Orange County, FL"	"12095"	"2012"	"2012"	"Sep., 2012"	"2012/09"	17	Not Applicable	Not Applicable
	"Orange County, FL"	"12095"	"2012"	"2012"	"Dec., 2012"	"2012/12"	10	Not Applicable	Not Applicable
	"Orange County, FL"	"12095"	"2013"	"2013"	"Mar., 2013"	"2013/03"	10	Not Applicable	Not Applicable
	"Orange County, FL"	"12095"	"2013"	"2013"	"Apr., 2013"	"2013/04"	11	Not Applicable	Not Applicable
	"Orange County, FL"	"12095"	"2013"	"2013"	"May, 2013"	"2013/05"	13	Not Applicable	Not Applicable
	"Orange County, FL"	"12095"	"2013"	"2013"	"Jul., 2013"	"2013/07"	14	Not Applicable	Not Applicable
	"Orange County, FL"	"12095"	"2013"	"2013"	"Aug., 2013"	"2013/08"	12	Not Applicable	Not Applicable
	"Orange County, FL"	"12095"	"2013"	"2013"	"Sep., 2013"	"2013/09"	14	Not Applicable	Not Applicable
	"Orange County, FL"	"12095"	"2013"	"2013"	"Oct., 2013"	"2013/10"	10	Not Applicable	Not Applicable
	"Orange County, FL"	"12095"	"2013"	"2013"	"Dec., 2013"	"2013/12"	12	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2010"	"2010"	"Jan., 2010"	"2010/01"	14	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2010"	"2010"	"Mar., 2010"	"2010/03"	19	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2010"	"2010"	"Apr., 2010"	"2010/04"	18	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2010"	"2010"	"May, 2010"	"2010/05"	10	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2010"	"2010"	"Jun., 2010"	"2010/06"	17	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2010"	"2010"	"Jul., 2010"	"2010/07"	18	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2010"	"2010"	"Aug., 2010"	"2010/08"	19	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2010"	"2010"	"Sep., 2010"	"2010/09"	13	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2010"	"2010"	"Oct., 2010"	"2010/10"	16	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2010"	"2010"	"Nov., 2010"	"2010/11"	21	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2010"	"2010"	"Dec., 2010"	"2010/12"	16	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2011"	"2011"	"Jan., 2011"	"2011/01"	18	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2011"	"2011"	"Feb., 2011"	"2011/02"	15	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2011"	"2011"	"Mar., 2011"	"2011/03"	17	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2011"	"2011"	"Apr., 2011"	"2011/04"	18	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2011"	"2011"	"Jun., 2011"	"2011/06"	10	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2011"	"2011"	"Jul., 2011"	"2011/07"	22	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2011"	"2011"	"Aug., 2011"	"2011/08"	24	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2011"	"2011"	"Sep., 2011"	"2011/09"	20	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2011"	"2011"	"Oct., 2011"	"2011/10"	12	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2011"	"2011"	"Nov., 2011"	"2011/11"	24	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2011"	"2011"	"Dec., 2011"	"2011/12"	15	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2012"	"2012"	"Jan., 2012"	"2012/01"	17	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2012"	"2012"	"Feb., 2012"	"2012/02"	19	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2012"	"2012"	"Mar., 2012"	"2012/03"	16	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2012"	"2012"	"Apr., 2012"	"2012/04"	19	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2012"	"2012"	"May, 2012"	"2012/05"	16	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2012"	"2012"	"Jun., 2012"	"2012/06"	16	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2012"	"2012"	"Jul., 2012"	"2012/07"	21	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2012"	"2012"	"Aug., 2012"	"2012/08"	13	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2012"	"2012"	"Sep., 2012"	"2012/09"	22	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2012"	"2012"	"Oct., 2012"	"2012/10"	23	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2012"	"2012"	"Nov., 2012"	"2012/11"	16	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2012"	"2012"	"Dec., 2012"	"2012/12"	14	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2013"	"2013"	"Jan., 2013"	"2013/01"	16	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2013"	"2013"	"Mar., 2013"	"2013/03"	10	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2013"	"2013"	"Apr., 2013"	"2013/04"	20	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2013"	"2013"	"May, 2013"	"2013/05"	22	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2013"	"2013"	"Jun., 2013"	"2013/06"	26	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2013"	"2013"	"Jul., 2013"	"2013/07"	16	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2013"	"2013"	"Aug., 2013"	"2013/08"	19	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2013"	"2013"	"Sep., 2013"	"2013/09"	16	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2013"	"2013"	"Oct., 2013"	"2013/10"	23	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2013"	"2013"	"Nov., 2013"	"2013/11"	21	Not Applicable	Not Applicable
	"Palm Beach County, FL"	"12099"	"2013"	"2013"	"Dec., 2013"	"2013/12"	23	Not Applicable	Not Applicable
	"Pasco County, FL"	"12101"	"2010"	"2010"	"Jan., 2010"	"2010/01"	12	Not Applicable	Not Applicable
	"Pasco County, FL"	"12101"	"2010"	"2010"	"Oct., 2010"	"2010/10"	10	Not Applicable	Not Applicable
	"Pasco County, FL"	"12101"	"2011"	"2011"	"Jan., 2011"	"2011/01"	10	Not Applicable	Not Applicable
	"Pasco County, FL"	"12101"	"2011"	"2011"	"Mar., 2011"	"2011/03"	12	Not Applicable	Not Applicable
	"Pasco County, FL"	"12101"	"2011"	"2011"	"Jul., 2011"	"2011/07"	12	Not Applicable	Not Applicable
	"Pasco County, FL"	"12101"	"2011"	"2011"	"Aug., 2011"	"2011/08"	17	Not Applicable	Not Applicable
	"Pasco County, FL"	"12101"	"2011"	"2011"	"Sep., 2011"	"2011/09"	11	Not Applicable	Not Applicable
	"Pasco County, FL"	"12101"	"2011"	"2011"	"Dec., 2011"	"2011/12"	13	Not Applicable	Not Applicable
	"Pasco County, FL"	"12101"	"2012"	"2012"	"May, 2012"	"2012/05"	11	Not Applicable	Not Applicable
	"Pasco County, FL"	"12101"	"2012"	"2012"	"Jun., 2012"	"2012/06"	12	Not Applicable	Not Applicable
	"Pasco County, FL"	"12101"	"2012"	"2012"	"Oct., 2012"	"2012/10"	10	Not Applicable	Not Applicable
	"Pasco County, FL"	"12101"	"2013"	"2013"	"Apr., 2013"	"2013/04"	12	Not Applicable	Not Applicable
	"Pasco County, FL"	"12101"	"2013"	"2013"	"Aug., 2013"	"2013/08"	10	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2010"	"2010"	"Jan., 2010"	"2010/01"	11	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2010"	"2010"	"Feb., 2010"	"2010/02"	12	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2010"	"2010"	"Mar., 2010"	"2010/03"	12	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2010"	"2010"	"Apr., 2010"	"2010/04"	23	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2010"	"2010"	"May, 2010"	"2010/05"	23	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2010"	"2010"	"Jun., 2010"	"2010/06"	15	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2010"	"2010"	"Jul., 2010"	"2010/07"	16	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2010"	"2010"	"Aug., 2010"	"2010/08"	21	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2010"	"2010"	"Sep., 2010"	"2010/09"	10	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2010"	"2010"	"Oct., 2010"	"2010/10"	13	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2010"	"2010"	"Nov., 2010"	"2010/11"	15	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2010"	"2010"	"Dec., 2010"	"2010/12"	17	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2011"	"2011"	"Jan., 2011"	"2011/01"	13	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2011"	"2011"	"Mar., 2011"	"2011/03"	20	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2011"	"2011"	"Apr., 2011"	"2011/04"	15	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2011"	"2011"	"May, 2011"	"2011/05"	23	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2011"	"2011"	"Jun., 2011"	"2011/06"	17	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2011"	"2011"	"Jul., 2011"	"2011/07"	12	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2011"	"2011"	"Sep., 2011"	"2011/09"	18	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2011"	"2011"	"Oct., 2011"	"2011/10"	16	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2011"	"2011"	"Nov., 2011"	"2011/11"	12	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2011"	"2011"	"Dec., 2011"	"2011/12"	16	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2012"	"2012"	"Jan., 2012"	"2012/01"	17	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2012"	"2012"	"Feb., 2012"	"2012/02"	16	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2012"	"2012"	"Mar., 2012"	"2012/03"	19	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2012"	"2012"	"Apr., 2012"	"2012/04"	18	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2012"	"2012"	"May, 2012"	"2012/05"	18	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2012"	"2012"	"Jun., 2012"	"2012/06"	14	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2012"	"2012"	"Jul., 2012"	"2012/07"	21	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2012"	"2012"	"Aug., 2012"	"2012/08"	16	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2012"	"2012"	"Sep., 2012"	"2012/09"	16	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2012"	"2012"	"Oct., 2012"	"2012/10"	12	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2012"	"2012"	"Nov., 2012"	"2012/11"	13	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2012"	"2012"	"Dec., 2012"	"2012/12"	19	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2013"	"2013"	"Jan., 2013"	"2013/01"	17	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2013"	"2013"	"Feb., 2013"	"2013/02"	18	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2013"	"2013"	"Mar., 2013"	"2013/03"	17	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2013"	"2013"	"Apr., 2013"	"2013/04"	14	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2013"	"2013"	"May, 2013"	"2013/05"	11	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2013"	"2013"	"Jun., 2013"	"2013/06"	16	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2013"	"2013"	"Jul., 2013"	"2013/07"	17	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2013"	"2013"	"Sep., 2013"	"2013/09"	20	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2013"	"2013"	"Oct., 2013"	"2013/10"	15	Not Applicable	Not Applicable
	"Pinellas County, FL"	"12103"	"2013"	"2013"	"Dec., 2013"	"2013/12"	14	Not Applicable	Not Applicable
	"Polk County, FL"	"12105"	"2010"	"2010"	"Oct., 2010"	"2010/10"	10	Not Applicable	Not Applicable
	"Polk County, FL"	"12105"	"2010"	"2010"	"Dec., 2010"	"2010/12"	12	Not Applicable	Not Applicable
	"Polk County, FL"	"12105"	"2011"	"2011"	"May, 2011"	"2011/05"	10	Not Applicable	Not Applicable
	"Polk County, FL"	"12105"	"2011"	"2011"	"Jun., 2011"	"2011/06"	11	Not Applicable	Not Applicable
	"Polk County, FL"	"12105"	"2011"	"2011"	"Aug., 2011"	"2011/08"	16	Not Applicable	Not Applicable
	"Polk County, FL"	"12105"	"2011"	"2011"	"Oct., 2011"	"2011/10"	13	Not Applicable	Not Applicable
	"Polk County, FL"	"12105"	"2013"	"2013"	"Oct., 2013"	"2013/10"	14	Not Applicable	Not Applicable
	"Sarasota County, FL"	"12115"	"2010"	"2010"	"Apr., 2010"	"2010/04"	11	Not Applicable	Not Applicable
	"Sarasota County, FL"	"12115"	"2010"	"2010"	"Jun., 2010"	"2010/06"	10	Not Applicable	Not Applicable
	"Sarasota County, FL"	"12115"	"2011"	"2011"	"Aug., 2011"	"2011/08"	10	Not Applicable	Not Applicable
	"Sarasota County, FL"	"12115"	"2012"	"2012"	"Mar., 2012"	"2012/03"	10	Not Applicable	Not Applicable
	"Sarasota County, FL"	"12115"	"2012"	"2012"	"Sep., 2012"	"2012/09"	12	Not Applicable	Not Applicable
	"Sarasota County, FL"	"12115"	"2013"	"2013"	"Apr., 2013"	"2013/04"	10	Not Applicable	Not Applicable
	"Sarasota County, FL"	"12115"	"2013"	"2013"	"May, 2013"	"2013/05"	12	Not Applicable	Not Applicable
	"Sarasota County, FL"	"12115"	"2013"	"2013"	"Sep., 2013"	"2013/09"	10	Not Applicable	Not Applicable
	"Volusia County, FL"	"12127"	"2010"	"2010"	"Jun., 2010"	"2010/06"	19	Not Applicable	Not Applicable
	"Volusia County, FL"	"12127"	"2010"	"2010"	"Oct., 2010"	"2010/10"	10	Not Applicable	Not Applicable
	"Volusia County, FL"	"12127"	"2011"	"2011"	"Mar., 2011"	"2011/03"	16	Not Applicable	Not Applicable
	"Volusia County, FL"	"12127"	"2011"	"2011"	"Apr., 2011"	"2011/04"	11	Not Applicable	Not Applicable
	"Volusia County, FL"	"12127"	"2011"	"2011"	"Nov., 2011"	"2011/11"	15	Not Applicable	Not Applicable
	"Volusia County, FL"	"12127"	"2012"	"2012"	"Feb., 2012"	"2012/02"	12	Not Applicable	Not Applicable
	"Volusia County, FL"	"12127"	"2012"	"2012"	"Mar., 2012"	"2012/03"	10	Not Applicable	Not Applicable
	"Volusia County, FL"	"12127"	"2012"	"2012"	"May, 2012"	"2012/05"	15	Not Applicable	Not Applicable
	"Volusia County, FL"	"12127"	"2012"	"2012"	"Jun., 2012"	"2012/06"	16	Not Applicable	Not Applicable
	"Volusia County, FL"	"12127"	"2012"	"2012"	"Jul., 2012"	"2012/07"	15	Not Applicable	Not Applicable
	"Volusia County, FL"	"12127"	"2012"	"2012"	"Aug., 2012"	"2012/08"	10	Not Applicable	Not Applicable
	"Volusia County, FL"	"12127"	"2012"	"2012"	"Sep., 2012"	"2012/09"	11	Not Applicable	Not Applicable
